Number of Clients,Total turn-around time,Average turn-around time
50,1.9433982E7,388679.64
50,1.9442763E7,388855.26
50,1.9451544E7,389030.88
50,1.9460325E7,389206.5
50,1.9469106E7,389382.12
50,1.9477887E7,389557.74
50,1.9486668E7,389733.36
50,1.9495449E7,389908.98
50,1.950423E7,390084.6
50,1.9513011E7,390260.22
50,1.9521792E7,390435.84
50,1.9530573E7,390611.46
50,1.9539354E7,390787.08
50,1.9548135E7,390962.7
50,1.9556916E7,391138.32
50,1.9565697E7,391313.94
50,1.9574478E7,391489.56
50,1.9583259E7,391665.18
50,1.959204E7,391840.8
50,1.9600821E7,392016.42
50,1.9609602E7,392192.04
50,1.9618383E7,392367.66
50,1.9627164E7,392543.28
50,1.9635945E7,392718.9
50,1.9644726E7,392894.52
50,1.9653507E7,393070.14
50,1.9662288E7,393245.76
50,1.9671069E7,393421.38
50,1.967985E7,393597.0
50,1.9688631E7,393772.62
50,1.9697412E7,393948.24
50,1.9706193E7,394123.86
50,1.9714974E7,394299.48
50,1.9723755E7,394475.1
50,1.9732536E7,394650.72
50,1.9741317E7,394826.34
50,1.9750098E7,395001.96
50,1.9758879E7,395177.58
50,1.976766E7,395353.2
50,1.9776441E7,395528.82
50,1.9785222E7,395704.44
50,1.9794003E7,395880.06
50,1.9802784E7,396055.68
50,1.9811565E7,396231.3
50,1.9820346E7,396406.92
50,1.9829127E7,396582.54
50,1.9837908E7,396758.16
50,1.9846689E7,396933.78
50,1.985547E7,397109.4
50,1.9864251E7,397285.02
50,1.9873032E7,397460.64
50,1.9881813E7,397636.26
50,1.9890594E7,397811.88
50,1.9899375E7,397987.5
50,1.9908156E7,398163.12
50,1.9916937E7,398338.74
50,1.9925718E7,398514.36
50,1.9934499E7,398689.98
50,1.994328E7,398865.6
50,1.9952061E7,399041.22
50,1.9960842E7,399216.84
50,1.9969623E7,399392.46
50,1.9978404E7,399568.08
50,1.9987185E7,399743.7
50,1.9995966E7,399919.32
50,2.0004747E7,400094.94
50,2.0013528E7,400270.56
50,2.0022309E7,400446.18
50,2.003109E7,400621.8
50,2.0039871E7,400797.42
50,2.0048652E7,400973.04
50,2.0057433E7,401148.66
50,2.0066214E7,401324.28
50,2.0074995E7,401499.9
50,2.0083776E7,401675.52
50,2.0092557E7,401851.14
50,2.0101338E7,402026.76
50,2.0110119E7,402202.38
50,2.01189E7,402378.0
50,2.0127681E7,402553.62
50,2.0136462E7,402729.24
50,2.0145243E7,402904.86
50,2.0154024E7,403080.48
50,2.0162805E7,403256.1
50,2.0171586E7,403431.72
50,2.0180367E7,403607.34
50,2.0189148E7,403782.96
50,2.0197929E7,403958.58
50,2.020671E7,404134.2
50,2.0215491E7,404309.82
50,2.0224272E7,404485.44
50,2.0233053E7,404661.06
50,2.0241834E7,404836.68
50,2.0250615E7,405012.3
50,2.0259396E7,405187.92
50,2.0268177E7,405363.54
50,2.0276958E7,405539.16
50,2.0285739E7,405714.78
50,2.029452E7,405890.4
50,2.0303301E7,406066.02
50,2.0312082E7,406241.64
50,2.0320863E7,406417.26
50,2.0329644E7,406592.88
50,2.0338425E7,406768.5
50,2.0347206E7,406944.12
50,2.0355987E7,407119.74
50,2.0364768E7,407295.36
50,2.0373549E7,407470.98
50,2.038233E7,407646.6
50,2.0391111E7,407822.22
50,2.0399892E7,407997.84
50,2.0408673E7,408173.46
50,2.0417454E7,408349.08
50,2.0426235E7,408524.7
50,2.0435016E7,408700.32
50,2.0443797E7,408875.94
50,2.0452578E7,409051.56
50,2.0461359E7,409227.18
50,2.047014E7,409402.8
50,2.0478921E7,409578.42
50,2.0487702E7,409754.04
50,2.0496483E7,409929.66
50,2.0505264E7,410105.28
50,2.0514045E7,410280.9
50,2.0522826E7,410456.52
50,2.0531607E7,410632.14
50,2.0540388E7,410807.76
50,2.0549169E7,410983.38
50,2.055795E7,411159.0
50,2.0566731E7,411334.62
50,2.0575512E7,411510.24
50,2.0584293E7,411685.86
50,2.0593074E7,411861.48
50,2.0601855E7,412037.1
50,2.0610636E7,412212.72
50,2.0619417E7,412388.34
50,2.0628198E7,412563.96
50,2.0636979E7,412739.58
50,2.064576E7,412915.2
50,2.0654541E7,413090.82
50,2.0663322E7,413266.44
50,2.0672103E7,413442.06
50,2.0680884E7,413617.68
50,2.0689665E7,413793.3
50,2.0698446E7,413968.92
50,2.0707227E7,414144.54
50,2.0716008E7,414320.16
50,2.0724789E7,414495.78
50,2.073357E7,414671.4
50,2.0742351E7,414847.02
50,2.0751132E7,415022.64
50,2.0759913E7,415198.26
50,2.0768694E7,415373.88
50,2.0777475E7,415549.5
50,2.0786256E7,415725.12
50,2.0795037E7,415900.74
50,2.0803818E7,416076.36
50,2.0812599E7,416251.98
50,2.082138E7,416427.6
50,2.0830161E7,416603.22
50,2.0838942E7,416778.84
50,2.0847723E7,416954.46
50,2.0856504E7,417130.08
50,2.0865285E7,417305.7
50,2.0874066E7,417481.32
50,2.0882847E7,417656.94
50,2.0891628E7,417832.56
50,2.0900409E7,418008.18
50,2.090919E7,418183.8
50,2.0917971E7,418359.42
50,2.0926752E7,418535.04
50,2.0935533E7,418710.66
50,2.0944314E7,418886.28
50,2.0953095E7,419061.9
50,2.0961876E7,419237.52
50,2.0970657E7,419413.14
50,2.0979438E7,419588.76
50,2.0988219E7,419764.38
50,2.0997E7,419940.0
50,2.1005781E7,420115.62
50,2.1014562E7,420291.24
50,2.1023343E7,420466.86
50,2.1032124E7,420642.48
50,2.1040905E7,420818.1
50,2.1049686E7,420993.72
50,2.1058467E7,421169.34
50,2.1067248E7,421344.96
50,2.1076029E7,421520.58
50,2.108481E7,421696.2
50,2.1093591E7,421871.82
50,2.1102372E7,422047.44
50,2.1111153E7,422223.06
50,2.1119934E7,422398.68
50,2.1128715E7,422574.3
50,2.1137496E7,422749.92
50,2.1146277E7,422925.54
50,2.1155058E7,423101.16
50,2.1163839E7,423276.78
50,2.117262E7,423452.4
50,2.1181401E7,423628.02
50,2.1190182E7,423803.64
50,2.1198963E7,423979.26
50,2.1207744E7,424154.88
50,2.1216525E7,424330.5
50,2.1225306E7,424506.12
50,2.1234087E7,424681.74
50,2.1242868E7,424857.36
50,2.1251649E7,425032.98
50,2.126043E7,425208.6
50,2.1269211E7,425384.22
50,2.1277992E7,425559.84
50,2.1286773E7,425735.46
50,2.1295554E7,425911.08
50,2.1304335E7,426086.7
50,2.1313116E7,426262.32
50,2.1321897E7,426437.94
50,2.1330678E7,426613.56
50,2.1339459E7,426789.18
50,2.134824E7,426964.8
50,2.1357021E7,427140.42
50,2.1365802E7,427316.04
50,2.1374583E7,427491.66
50,2.1383364E7,427667.28
50,2.1392145E7,427842.9
50,2.1400926E7,428018.52
50,2.1409707E7,428194.14
50,2.1418488E7,428369.76
50,2.1427269E7,428545.38
50,2.143605E7,428721.0
50,2.1444831E7,428896.62
50,2.1453612E7,429072.24
50,2.1462393E7,429247.86
50,2.1471174E7,429423.48
50,2.1479955E7,429599.1
50,2.1488736E7,429774.72
50,2.1497517E7,429950.34
50,2.1506298E7,430125.96
50,2.1515079E7,430301.58
50,2.152386E7,430477.2
50,2.1532641E7,430652.82
50,2.1541422E7,430828.44
50,2.1550203E7,431004.06
50,2.1558984E7,431179.68
50,2.1567765E7,431355.3
50,2.1576546E7,431530.92
50,2.1585327E7,431706.54
50,2.1594108E7,431882.16
50,2.1602889E7,432057.78
50,2.161167E7,432233.4
50,2.1620451E7,432409.02
50,2.1629232E7,432584.64
50,2.1638013E7,432760.26
50,2.1646794E7,432935.88
50,2.1655575E7,433111.5
50,2.1664356E7,433287.12
50,2.1673137E7,433462.74
50,2.1681918E7,433638.36
50,2.1690699E7,433813.98
50,2.169948E7,433989.6
50,2.1708261E7,434165.22
50,2.1717042E7,434340.84
50,2.172582
